DATE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,DELIV_PER
2025-04-11,295.59,297.0,293.31,295.1,6748,68.18
2025-04-15,299.94,301.6,296.87,301.16,4580,73.54
2025-04-16,301.15,302.64,300.54,302.39,2606,82.92
2025-04-17,302.0,307.78,300.06,307.3,15602,85.32
2025-04-21,305.01,311.32,305.01,310.36,10983,73.04
2025-04-22,310.0,311.6,308.1,310.79,4615,85.72
2025-04-23,310.69,314.46,310.01,313.43,63281,97.45
2025-04-24,313.01,314.24,312.47,312.83,6620,74.46
2025-04-25,314.09,314.09,306.41,309.76,8518,78.36
2025-04-28,309.76,313.23,309.5,312.37,8793,73.93
2025-04-29,313.93,314.18,310.81,311.69,4001,58.39
2025-04-30,311.34,313.17,310.77,311.16,3092,77.01
2025-05-02,314.97,314.97,308.51,311.19,4462,66.16
2025-05-05,314.79,314.79,307.1,312.78,4101,72.08
2025-05-06,314.5,314.75,309.93,310.25,3420,60.82
2025-05-07,311.8,312.59,303.0,312.04,8152,85.08
2025-05-08,309.0,312.76,306.0,309.54,8347,57.98
2025-05-09,309.0,309.0,305.01,307.03,8559,57.96
2025-05-12,311.05,318.0,311.01,317.1,23982,97.31
2025-05-13,317.11,317.49,314.6,315.46,41275,94.71
2025-05-14,315.28,319.0,315.0,317.1,8113,72.0
2025-05-15,316.99,326.0,315.28,322.85,18260,80.96
2025-05-16,324.46,324.46,319.1,321.74,10484,52.25
2025-05-19,324.46,324.89,321.28,322.08,12345,83.68
2025-05-20,323.24,323.64,317.17,318.25,6622,88.34
2025-05-21,319.68,321.57,318.25,320.18,5959,94.41
2025-05-22,320.19,320.19,315.8,317.74,11056,85.67
2025-05-23,318.23,321.34,318.21,320.76,2914,79.38
2025-05-26,323.94,324.23,321.26,322.4,6270,86.48
2025-05-27,322.4,322.66,320.0,320.79,5600,72.23
2025-05-28,319.35,322.36,319.35,320.37,1421,50.25
2025-05-29,320.83,321.88,319.26,321.33,3170,41.48
2025-05-30,320.25,322.38,319.08,319.78,4272,67.7
2025-06-02,321.37,322.98,317.1,318.8,5525,53.52
2025-06-03,318.96,318.96,316.43,317.16,7148,64.93
2025-06-04,317.16,321.5,316.05,318.07,4425,56.23
2025-06-05,318.0,320.03,316.49,319.17,4901,52.07
2025-06-06,319.68,322.93,318.34,322.09,7628,69.99
2025-06-09,322.09,325.0,320.48,324.13,6283,79.07
2025-06-10,324.0,326.66,323.99,325.87,6078,80.88
2025-06-11,325.66,327.36,325.38,326.28,57270,98.11
2025-06-12,326.29,326.3,320.77,322.48,6851,57.32
2025-06-13,314.15,322.9,314.15,319.99,4201,68.79
2025-06-16,320.45,323.23,319.48,323.2,3372,83.3
2025-06-17,323.2,323.43,320.79,322.05,7201,67.37
2025-06-18,322.0,323.43,319.97,321.6,7011,85.22
2025-06-19,322.53,322.53,319.64,319.81,2019,62.8
2025-06-20,319.66,324.0,319.66,323.62,2484,78.38
2025-06-23,322.0,324.5,320.18,324.08,5140,76.01
2025-06-24,327.32,327.32,323.96,324.37,10048,88.84
2025-06-25,324.59,327.05,324.59,326.34,5253,75.96
2025-06-26,329.48,330.0,326.97,329.76,6203,95.66
2025-06-27,329.76,332.54,328.81,331.41,8048,98.43
2025-06-30,333.06,333.06,329.75,330.34,5341,96.93
2025-07-01,331.99,331.99,329.77,331.17,1804,85.09
2025-07-02,332.82,332.82,328.1,330.8,2928,65.78
2025-07-03,332.45,333.02,329.69,330.63,2374,60.83
2025-07-04,332.28,332.28,328.2,330.35,4875,80.51
2025-07-07,330.35,330.7,328.55,330.38,2950,62.61
2025-07-08,330.38,330.82,328.74,330.52,6162,53.03
2025-07-09,334.9,334.9,326.1,329.68,4209,37.23
2025-07-10,329.75,330.12,328.09,328.87,5473,51.0
2025-07-11,328.56,329.06,326.4,326.82,5704,60.94
2025-07-14,329.9,329.9,324.0,326.07,10815,79.45
2025-07-15,326.1,327.72,325.43,327.4,2201,55.66
2025-07-16,325.77,327.79,325.7,327.53,1607,57.25
2025-07-17,327.99,328.32,326.0,326.84,15020,27.02
2025-07-18,328.5,328.5,324.76,325.55,2342,60.16
2025-07-21,323.34,326.94,323.34,326.53,4174,37.04
2025-07-22,327.88,327.88,324.67,324.68,8054,76.24
2025-07-23,322.5,327.5,322.5,327.4,3217,89.99
2025-07-24,335.58,335.58,325.07,325.82,2690,24.16
2025-07-25,333.7,333.7,321.16,322.86,24525,75.9
2025-07-28,322.86,323.42,317.75,320.15,17769,33.22
2025-07-29,320.2,325.0,319.34,322.72,32880,92.99
2025-07-30,322.38,322.75,320.75,320.93,22720,44.98
2025-07-31,320.75,323.77,319.34,321.42,19647,57.17
2025-08-01,321.78,321.78,317.65,317.96,15938,87.62
2025-08-04,319.9,321.78,317.83,321.35,17411,96.4
2025-08-05,321.59,321.78,319.1,321.18,3765,56.63
2025-08-06,321.18,321.31,318.65,319.79,3159,49.1
2025-08-07,319.0,320.28,316.74,319.22,11955,85.24
2025-08-08,319.34,319.34,316.88,317.75,14674,95.45
2025-08-11,318.0,320.88,316.88,320.62,1704,62.68
2025-08-12,320.93,322.29,320.0,320.32,5949,34.54
2025-08-13,321.0,322.95,320.98,322.59,7230,94.08
2025-08-14,322.59,323.08,321.42,322.62,3880,90.88
2025-08-18,324.23,328.98,321.99,327.36,7810,71.96
2025-08-19,326.4,329.0,326.21,328.31,32042,98.46
2025-08-20,327.5,329.87,326.67,328.92,5002,98.08
2025-08-21,328.9,330.84,328.81,330.07,2856,87.25
2025-08-22,329.0,329.16,325.99,327.29,3430,99.27
2025-08-25,330.56,330.56,327.1,328.59,2406,52.08
2025-08-26,328.0,328.0,324.5,325.28,1423,84.75
2025-08-28,325.28,325.3,322.43,323.1,4426,77.52
2025-08-29,323.33,324.4,322.0,322.63,1186,94.01
2025-09-01,322.63,325.91,322.63,325.37,4154,78.48
2025-09-02,325.38,328.71,325.37,326.86,4480,40.65
2025-09-03,336.67,336.67,326.05,327.96,1359,86.53
2025-09-04,329.59,331.48,327.56,328.77,6217,89.34
2025-09-05,328.77,330.26,326.6,328.97,20130,88.66
2025-09-08,320.74,330.61,320.74,328.96,2498,87.35
2025-09-09,329.78,330.8,328.8,329.33,3538,67.69
2025-09-10,331.54,332.44,327.69,331.18,4290,89.67
2025-09-11,329.53,332.58,329.53,331.78,2920,94.35
2025-09-12,332.86,333.62,332.25,332.45,3204,72.03
2025-09-15,332.55,333.68,331.68,331.99,2932,73.53
2025-09-16,332.92,334.16,332.82,333.92,1833,92.2
2025-09-17,335.33,336.2,334.7,335.56,2945,89.03
2025-09-18,327.17,337.49,327.17,337.15,4610,51.11
2025-09-19,337.14,337.26,335.56,336.28,2350,78.47
2025-09-22,336.6,337.31,334.6,335.44,18386,61.38
2025-09-23,337.11,337.11,333.47,335.43,2947,60.74
2025-09-24,334.77,335.3,332.91,333.94,17817,69.91
2025-09-25,333.56,334.17,330.82,331.38,2942,58.29
2025-09-26,330.47,330.84,326.96,327.75,10401,93.14
2025-09-29,323.1,332.9,323.1,327.55,1864,83.05
2025-09-30,327.9,328.84,326.45,327.6,869,84.81
2025-10-01,319.41,330.83,319.41,329.57,5176,49.57
2025-10-03,331.59,334.0,329.0,331.3,18325,71.27
2025-10-06,325.1,334.0,325.1,332.92,68086,99.26
2025-10-07,334.58,334.58,332.24,333.17,8219,67.21
2025-10-08,332.76,334.12,331.44,332.05,8840,57.02
2025-10-09,332.5,334.46,332.05,334.26,3596,81.81
2025-10-10,335.04,336.0,333.95,335.87,2036,63.06
2025-10-13,327.47,335.4,327.47,335.22,7155,61.01
2025-10-14,335.22,335.22,331.05,334.13,6786,76.26
2025-10-15,333.91,337.15,333.91,336.89,4211321,87.91
2025-10-16,338.57,340.1,336.12,339.86,39135,44.07
2025-10-17,339.04,340.94,338.66,339.71,5342,96.07
2025-10-20,341.57,343.4,341.08,342.59,3006617,99.87
2025-10-21,344.1,344.1,341.96,343.05,4390,67.02
2025-10-22,344.1,344.1,341.96,343.05,4390,67.02
2025-10-23,344.1,351.1,342.0,342.92,5305,80.38
2025-10-24,343.04,343.96,340.25,340.73,6363,50.97
2025-10-27,341.71,344.43,341.71,343.87,5967,78.92
2025-10-28,344.0,345.19,342.1,343.23,22769,94.94
2025-10-29,344.75,345.9,343.38,345.5,34479,84.57
2025-10-30,344.57,344.82,342.9,343.8,25612,88.7
2025-10-31,343.49,344.27,340.6,341.08,9240,56.54
2025-11-03,342.31,342.61,340.38,341.61,2180,67.89
